"TIME","GEO","UNIT","SEX","AGE","Value","Flag and Footnotes"
"2020W51","Slovakia","Number","Total","90 years or over",":",""
"2020W51","Finland","Number","Total","Total","1,091","p"
"2020W51","Finland","Number","Total","From 75 to 79 years","132","p"
"2020W51","Finland","Number","Total","From 80 to 84 years","174","p"
"2020W51","Finland","Number","Total","From 85 to 89 years","210","p"
"2020W51","Finland","Number","Total","90 years or over","241","p"
"2020W51","Sweden","Number","Total","Total","2,299","p"
"2020W51","Sweden","Number","Total","From 75 to 79 years","345","p"
"2020W51","Sweden","Number","Total","From 80 to 84 years","415","p"
"2020W51","Sweden","Number","Total","From 85 to 89 years","442","p"
"2020W51","Sweden","Number","Total","90 years or over","598","p"
"2020W51","United Kingdom","Number","Total","Total","14,625","p"
"2020W51","United Kingdom","Number","Total","From 75 to 79 years","1,854","p"
"2020W51","United Kingdom","Number","Total","From 80 to 84 years","2,385","p"
"2020W51","United Kingdom","Number","Total","From 85 to 89 years","2,719","p"
"2020W51","United Kingdom","Number","Total","90 years or over","3,174","p"
"2020W51","Iceland","Number","Total","Total","43","p"
"2020W51","Iceland","Number","Total","From 75 to 79 years","7","p"
"2020W51","Iceland","Number","Total","From 80 to 84 years","6","p"
"2020W51","Iceland","Number","Total","From 85 to 89 years","7","p"
"2020W51","Iceland","Number","Total","90 years or over","12","p"
"2020W51","Liechtenstein","Number","Total","Total","11","p"
"2020W51","Liechtenstein","Number","Total","From 75 to 79 years","1","p"
"2020W51","Liechtenstein","Number","Total","From 80 to 84 years","2","p"
"2020W51","Liechtenstein","Number","Total","From 85 to 89 years","3","p"
"2020W51","Liechtenstein","Number","Total","90 years or over","3","p"
"2020W51","Norway","Number","Total","Total","808","p"
"2020W51","Norway","Number","Total","From 75 to 79 years","93","p"
"2020W51","Norway","Number","Total","From 80 to 84 years","141","p"
"2020W51","Norway","Number","Total","From 85 to 89 years","135","p"
"2020W51","Norway","Number","Total","90 years or over","217","p"
"2020W51","Switzerland","Number","Total","Total",":",""
"2020W51","Switzerland","Number","Total","From 75 to 79 years",":",""
"2020W51","Switzerland","Number","Total","From 80 to 84 years",":",""
"2020W51","Switzerland","Number","Total","From 85 to 89 years",":",""
"2020W51","Switzerland","Number","Total","90 years or over",":",""
"2020W51","Montenegro","Number","Total","Total",":",""
"2020W51","Montenegro","Number","Total","From 75 to 79 years",":",""
"2020W51","Montenegro","Number","Total","From 80 to 84 years",":",""
"2020W51","Montenegro","Number","Total","From 85 to 89 years",":",""
"2020W51","Montenegro","Number","Total","90 years or over",":",""
"2020W51","Albania","Number","Total","Total",":",""
